15226_BKLM,193113233622,Womens GO RUN RIDE 7-NEWYORK MTH,15226_BKLM,Women,Footwear,Performance - Running,100,7999.0,7999.0,Black,10,
15227_BKPK,193113233844,Womens GO RUN FORZA-NEWYORK MTH,15227_BKPK,Women,Footwear,Performance - Running,100,8999.0,8999.0,Black,6,
15227_BKPK,193113233868,Womens GO RUN FORZA-NEWYORK MTH,15227_BKPK,Women,Footwear,Performance - Running,100,8999.0,8999.0,Black,7,
15227_BKPK,193113233882,Womens GO RUN FORZA-NEWYORK MTH,15227_BKPK,Women,Footwear,Performance - Running,100,8999.0,8999.0,Black,8,
15227_BKPK,193113233905,Womens GO RUN FORZA-NEWYORK MTH,15227_BKPK,Women,Footwear,Performance - Running,100,8999.0,8999.0,Black,9,
15227_BKPK,193113233929,Womens GO RUN FORZA-NEWYORK MTH,15227_BKPK,Women,Footwear,Performance - Running,100,8999.0,8999.0,Black,10,
15228_RYRD,193113234049,Womens GO RUN RIDE 7-HOUSTON MTH 2019,15228_RYRD,Women,Footwear,Performance - Running,100,7999.0,7999.0,Blue,7,
15228_RYRD,193113234063,Womens GO RUN RIDE 7-HOUSTON MTH 2019,15228_RYRD,Women,Footwear,Performance - Running,100,7999.0,7999.0,Blue,8,
15228_RYRD,193113234087,Womens GO RUN RIDE 7-HOUSTON MTH 2019,15228_RYRD,Women,Footwear,Performance - Running,100,7999.0,7999.0,Blue,9,
15228_RYRD,193113234100,Womens GO RUN RIDE 7-HOUSTON MTH 2019,15228_RYRD,Women,Footwear,Performance - Running,100,7999.0,7999.0,Blue,10,
15229_BKGR,193113234285,Womens GO RUN FORZA 3-HOUSTON MT,15229_BKGR,Women,Footwear,Performance - Running,100,8999.0,8999.0,Black,7,
15229_BKGR,193113234308,Womens GO RUN FORZA 3-HOUSTON MT,15229_BKGR,Women,Footwear,Performance - Running,100,8999.0,8999.0,Black,8,
15229_BKGR,193113234322,Womens GO RUN FORZA 3-HOUSTON MT,15229_BKGR,Women,Footwear,Performance - Running,100,8999.0,8999.0,Black,9,
15229_BKGR,193113234346,Womens GO RUN FORZA 3-HOUSTON MT,15229_BKGR,Women,Footwear,Performance - Running,100,8999.0,8999.0,Black,10,
15230_WBL,193113885913,WOMENS GO RUN RIDE 7-LA MARATHON2019,15230_WBL,Women,Footwear,Performance - Running,100,7999.0,7999.0,White,7,
15230_WBL,193113885937,WOMENS GO RUN RIDE 7-LA MARATHON2019,15230_WBL,Women,Footwear,Performance - Running,100,7999.0,7999.0,White,8,
15900_BKPK,193642097672,WOMENS GO WALK 5-PRIZED,15900_BKPK,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Black,7,
15900_BKPK,193642097696,WOMENS GO WALK 5-PRIZED,15900_BKPK,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Black,8,
15900_BKPK,193642097719,WOMENS GO WALK 5-PRIZED,15900_BKPK,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Black,9,
15900_BKPK,193642097733,WOMENS GO WALK 5-PRIZED,15900_BKPK,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Black,10,
15900_BKPK,193642097665,WOMENS GO WALK 5-PRIZED,15900_BKPK,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Black,6H,
15900_BKPK,193642097689,WOMENS GO WALK 5-PRIZED,15900_BKPK,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Black,7H,
15900_BKPK,193642097702,WOMENS GO WALK 5-PRIZED,15900_BKPK,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Black,8H,
15900_GYBL,193113956019,WOMENS GO WALK 5-PRIZED,15900_GYBL,Women,Footwear,Fashion Lifestyle - Cali,100,5499.0,5499.0,Grey,6,
15900_GYBL,193113956033,WOMENS GO WALK 5-PRIZED,15900_GYBL,Women,Footwear,Fashion Lifestyle - Cali,100,5499.0,5499.0,Grey,7,
15900_GYBL,193113956057,WOMENS GO WALK 5-PRIZED,15900_GYBL,Women,Footwear,Fashion Lifestyle - Cali,100,5499.0,5499.0,Grey,8,
15900_GYBL,193113956071,WOMENS GO WALK 5-PRIZED,15900_GYBL,Women,Footwear,Fashion Lifestyle - Cali,100,5499.0,5499.0,Grey,9,
15900_GYBL,193113956095,WOMENS GO WALK 5-PRIZED,15900_GYBL,Women,Footwear,Fashion Lifestyle - Cali,100,5499.0,5499.0,Grey,10,
15900_NVY,193113886309,WOMENS GO WALK 5-PRIZED,15900_NVY,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Navy,6,
15900_NVY,193113886323,WOMENS GO WALK 5-PRIZED,15900_NVY,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Navy,7,
15900_NVY,193113886347,WOMENS GO WALK 5-PRIZED,15900_NVY,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Navy,8,
15900_NVY,193113886361,WOMENS GO WALK 5-PRIZED,15900_NVY,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Navy,9,
15900_NVY,193113886354,WOMENS GO WALK 5-PRIZED,15900_NVY,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Navy,8H,
15901_BURG,193642002577,WOMENS GO WALK 5,15901_BURG,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Red,8,
15901_BURG,193642002591,WOMENS GO WALK 5,15901_BURG,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Red,9,
15901_BURG,193642002614,WOMENS GO WALK 5,15901_BURG,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Red,10,
15901_NVW,193113886903,WOMENS GO WALK 5,15901_NVW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Navy,6,
15901_NVW,193113886927,WOMENS GO WALK 5,15901_NVW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Navy,7,
15901_NVW,193113886941,WOMENS GO WALK 5,15901_NVW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Navy,8,
15901_NVW,193113886965,WOMENS GO WALK 5,15901_NVW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Navy,9,
15901_NVW,193113886989,WOMENS GO WALK 5,15901_NVW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Navy,10,
15903_BKW,193113887054,WOMENS GO WALK 5-HONOR,15903_BKW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,6,
15903_BKW,193113887078,WOMENS GO WALK 5-HONOR,15903_BKW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,7,
15903_BKW,193113887092,WOMENS GO WALK 5-HONOR,15903_BKW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,8,
15903_BKW,193113887115,WOMENS GO WALK 5-HONOR,15903_BKW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,9,
15903_BKW,193113887139,WOMENS GO WALK 5-HONOR,15903_BKW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,10,
15906_BURG,193642002683,WOMENS GO WALK 5-MIRACLE,15906_BURG,Women,Footwear,Performance - Walking,100,5299.0,5299.0,Red,6,
15906_BURG,193642002706,WOMENS GO WALK 5-MIRACLE,15906_BURG,Women,Footwear,Performance - Walking,100,5299.0,5299.0,Red,7,
15906_GYPK,193113948564,WOMENS GO WALK 5-MIRACLE,15906_GYPK,Women,Footwear,Performance - Walking,100,5299.0,5299.0,Grey,6,
15906_GYPK,193113948588,WOMENS GO WALK 5-MIRACLE,15906_GYPK,Women,Footwear,Performance - Walking,100,5299.0,5299.0,Grey,7,
15906_GYPK,193113948601,WOMENS GO WALK 5-MIRACLE,15906_GYPK,Women,Footwear,Performance - Walking,100,5299.0,5299.0,Grey,8,
15906_GYPK,193113948625,WOMENS GO WALK 5-MIRACLE,15906_GYPK,Women,Footwear,Performance - Walking,100,5299.0,5299.0,Grey,9,
15906_GYPK,193113948649,WOMENS GO WALK 5-MIRACLE,15906_GYPK,Women,Footwear,Performance - Walking,100,5299.0,5299.0,Grey,10,
15906_PUR,193642123784,WOMENS GO WALK 5-MIRACLE,15906_PUR,Women,Footwear,Performance - Walking,100,5299.0,5299.0,Purple,6,
15906_PUR,193642123807,WOMENS GO WALK 5-MIRACLE,15906_PUR,Women,Footwear,Performance - Walking,100,5299.0,5299.0,Purple,7,
15906_PUR,193642123821,WOMENS GO WALK 5-MIRACLE,15906_PUR,Women,Footwear,Performance - Walking,100,5299.0,5299.0,Purple,8,
15906_PUR,193642123845,WOMENS GO WALK 5-MIRACLE,15906_PUR,Women,Footwear,Performance - Walking,100,5299.0,5299.0,Purple,9,
15906_PUR,193642123869,WOMENS GO WALK 5-MIRACLE,15906_PUR,Women,Footwear,Performance - Walking,100,5299.0,5299.0,Purple,10,
15909_TPE,193642555714,WOMENS GO WALK 5 - SPARKLE,15909_TPE,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Brown,6,
15909_TPE,193642555738,WOMENS GO WALK 5 - SPARKLE,15909_TPE,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Brown,7,
15909_TPE,193642555752,WOMENS GO WALK 5 - SPARKLE,15909_TPE,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Brown,8,
15909_TPE,193642555776,WOMENS GO WALK 5 - SPARKLE,15909_TPE,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Brown,9,
15909_TPE,193642555790,WOMENS GO WALK 5 - SPARKLE,15909_TPE,Women,Footwear,Performance - Walking,100,5499.0,5499.0,Brown,10,
15915_NTCL,193642002980,WOMENS GO WALK 5-ENLIGHTEN,15915_NTCL,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Natural,6,
15918_BKPK,193113931146,WOMENS GO WALK 5-PROLIFIC,15918_BKPK,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,7,
15929_MVE,193642125153,WOMENS GO WALK 5-ALIVE,15929_MVE,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Purple,8,
15929_MVE,193642125177,WOMENS GO WALK 5-ALIVE,15929_MVE,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Purple,9,
15929_MVE,193642125191,WOMENS GO WALK 5-ALIVE,15929_MVE,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Purple,10,
15942_BKW,193113949165,WOMENS GO WALK 5-PERFECT,15942_BKW,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Black,6,
16099_SAGE,193642166620,WOMENS GO WALK AIR,16099_SAGE,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Green,10,
15230_WBL,193113885951,WOMENS GO RUN RIDE 7-LA MARATHON2019,15230_WBL,Women,Footwear,Performance - Running,100,7999.0,7999.0,White,9,
15230_WBL,193113885975,WOMENS GO RUN RIDE 7-LA MARATHON2019,15230_WBL,Women,Footwear,Performance - Running,100,7999.0,7999.0,White,10,
15231_PRYL,193113886033,WOMENS GO RUN FORZA3-LA MARATHON2019,15231_PRYL,Women,Footwear,Performance - Running,100,8999.0,8999.0,Purple,7,
15231_PRYL,193113886057,WOMENS GO RUN FORZA3-LA MARATHON2019,15231_PRYL,Women,Footwear,Performance - Running,100,8999.0,8999.0,Purple,8,
15231_PRYL,193113886071,WOMENS GO RUN FORZA3-LA MARATHON2019,15231_PRYL,Women,Footwear,Performance - Running,100,8999.0,8999.0,Purple,9,
15231_PRYL,193113886095,WOMENS GO RUN FORZA3-LA MARATHON2019,15231_PRYL,Women,Footwear,Performance - Running,100,8999.0,8999.0,Purple,10,
15232_WBLR,193642020847,WOMENS GO RUN RIDE 7-BOSTON MARATHON,15232_WBLR,Women,Footwear,Performance - Running,100,7499.0,7499.0,White,6,
15232_WBLR,193642020861,WOMENS GO RUN RIDE 7-BOSTON MARATHON,15232_WBLR,Women,Footwear,Performance - Running,100,7499.0,7499.0,White,7,
15232_WBLR,193642020885,WOMENS GO RUN RIDE 7-BOSTON MARATHON,15232_WBLR,Women,Footwear,Performance - Running,100,7499.0,7499.0,White,8,
15232_WBLR,193642020908,WOMENS GO RUN RIDE 7-BOSTON MARATHON,15232_WBLR,Women,Footwear,Performance - Running,100,7499.0,7499.0,White,9,
15232_WBLR,193642020922,WOMENS GO RUN RIDE 7-BOSTON MARATHON,15232_WBLR,Women,Footwear,Performance - Running,100,7499.0,7499.0,White,10,
15234_WGR,193642020724,WOMENS GO RUN FORZA 3-BOSTON MARATHO,15234_WGR,Women,Footwear,Performance - Running,100,8999.0,8999.0,White,6,
15234_WGR,193642020748,WOMENS GO RUN FORZA 3-BOSTON MARATHO,15234_WGR,Women,Footwear,Performance - Running,100,8999.0,8999.0,White,7,
15234_WGR,193642020762,WOMENS GO RUN FORZA 3-BOSTON MARATHO,15234_WGR,Women,Footwear,Performance - Running,100,8999.0,8999.0,White,8,
15234_WGR,193642020786,WOMENS GO RUN FORZA 3-BOSTON MARATHO,15234_WGR,Women,Footwear,Performance - Running,100,8999.0,8999.0,White,9,
15234_WGR,193642020809,WOMENS GO RUN FORZA 3-BOSTON MARATHO,15234_WGR,Women,Footwear,Performance - Running,100,8999.0,8999.0,White,10,
16025_HPK,193113992338,WOMENS GO RUN STEADY,16025_HPK,Women,Footwear,Performance - Running,100,6999.0,6999.0,Pink,6,
16025_HPK,193113992352,WOMENS GO RUN STEADY,16025_HPK,Women,Footwear,Performance - Running,100,6999.0,6999.0,Pink,7,
16025_HPK,193113992376,WOMENS GO RUN STEADY,16025_HPK,Women,Footwear,Performance - Running,100,6999.0,6999.0,Pink,8,
16025_HPK,193113992390,WOMENS GO RUN STEADY,16025_HPK,Women,Footwear,Performance - Running,100,6999.0,6999.0,Pink,9,
16025_HPK,193113992413,WOMENS GO RUN STEADY,16025_HPK,Women,Footwear,Performance - Running,100,6999.0,6999.0,Pink,10,
16049_MVE,193642164947,WOMENS GO RUN MOJO 2.0-TINKER,16049_MVE,Women,Footwear,Performance - Running,100,5999.0,5999.0,Purple,6,
16049_MVE,193642164961,WOMENS GO RUN MOJO 2.0-TINKER,16049_MVE,Women,Footwear,Performance - Running,100,5999.0,5999.0,Purple,7,
16049_MVE,193642164985,WOMENS GO RUN MOJO 2.0-TINKER,16049_MVE,Women,Footwear,Performance - Running,100,5999.0,5999.0,Purple,8,
16049_MVE,193642165005,WOMENS GO RUN MOJO 2.0-TINKER,16049_MVE,Women,Footwear,Performance - Running,100,5999.0,5999.0,Purple,9,
16049_MVE,193642165029,WOMENS GO RUN MOJO 2.0-TINKER,16049_MVE,Women,Footwear,Performance - Running,100,5999.0,5999.0,Purple,10,
16049_NVPK,193642143034,WOMENS GO RUN MOJO 2.0-TINKER,16049_NVPK,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Navy,6,
16049_NVPK,193642143058,WOMENS GO RUN MOJO 2.0-TINKER,16049_NVPK,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Navy,7,
16049_NVPK,193642143072,WOMENS GO RUN MOJO 2.0-TINKER,16049_NVPK,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Navy,8,
16049_NVPK,193642143096,WOMENS GO RUN MOJO 2.0-TINKER,16049_NVPK,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Navy,9,
16049_NVPK,193642143119,WOMENS GO RUN MOJO 2.0-TINKER,16049_NVPK,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Navy,10,
16051_MNT,193642853513,WOMENS GO RUN MOJO 2.0-ESCAPE,16051_MNT,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Green,6,
16051_MNT,193642853537,WOMENS GO RUN MOJO 2.0-ESCAPE,16051_MNT,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Green,7,
16051_MNT,193642853551,WOMENS GO RUN MOJO 2.0-ESCAPE,16051_MNT,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Green,8,
16051_MNT,193642853575,WOMENS GO RUN MOJO 2.0-ESCAPE,16051_MNT,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Green,9,
16051_MNT,193642853599,WOMENS GO RUN MOJO 2.0-ESCAPE,16051_MNT,Women,Footwear,Performance - Walking,100,5999.0,5999.0,Green,10,
16051_WHT,193642691603,WOMENS GO RUN MOJO 2.0-ESCAPE,16051_WHT,Women,Footwear,Performance - SLIPPER,100,5999.0,5999.0,White,6,
16051_WHT,193642691627,WOMENS GO RUN MOJO 2.0-ESCAPE,16051_WHT,Women,Footwear,Performance - SLIPPER,100,5999.0,5999.0,White,7,
16051_WHT,193642691641,WOMENS GO RUN MOJO 2.0-ESCAPE,16051_WHT,Women,Footwear,Performance - SLIPPER,100,5999.0,5999.0,White,8,
16051_WHT,193642691665,WOMENS GO RUN MOJO 2.0-ESCAPE,16051_WHT,Women,Footwear,Performance - SLIPPER,100,5999.0,5999.0,White,9,
16051_WHT,193642691689,WOMENS GO RUN MOJO 2.0-ESCAPE,16051_WHT,Women,Footwear,Performance - SLIPPER,100,5999.0,5999.0,White,10,
16070_NVCL,193642587760,WOMENS GO RUN AIR,16070_NVCL,Women,Footwear,Performance - Running,100,7499.0,7499.0,Navy,6,
16070_NVCL,193642587784,WOMENS GO RUN AIR,16070_NVCL,Women,Footwear,Performance - Running,100,7499.0,7499.0,Navy,7,
16070_NVCL,193642587807,WOMENS GO RUN AIR,16070_NVCL,Women,Footwear,Performance - Running,100,7499.0,7499.0,Navy,8,
16070_NVCL,193642587821,WOMENS GO RUN AIR,16070_NVCL,Women,Footwear,Performance - Running,100,7499.0,7499.0,Navy,9,
16070_NVCL,193642587845,WOMENS GO RUN AIR,16070_NVCL,Women,Footwear,Performance - Running,100,7499.0,7499.0,Navy,10,
16071_BKMT,193113992574,WOMENS GO RUN AIR,16071_BKMT,Women,Footwear,Performance - Running,100,7999.0,7999.0,Black,6,
16071_BKMT,193113992598,WOMENS GO RUN AIR,16071_BKMT,Women,Footwear,Performance - Running,100,7999.0,7999.0,Black,7,
16071_BKMT,193113992611,WOMENS GO RUN AIR,16071_BKMT,Women,Footwear,Performance - Running,100,7999.0,7999.0,Black,8,
16071_BKMT,193113992635,WOMENS GO RUN AIR,16071_BKMT,Women,Footwear,Performance - Running,100,7999.0,7999.0,Black,9,
16071_BKMT,193113992659,WOMENS GO RUN AIR,16071_BKMT,Women,Footwear,Performance - Running,100,7999.0,7999.0,Black,10,
14799_LGHP,191665191315,WOMENS GO RUN 400-OPTIMAL,14799_LGHP,Women,Footwear,Performance - Running,100,4799.0,4799.0,Grey,6,
14799_LGHP,191665191339,WOMENS GO RUN 400-OPTIMAL,14799_LGHP,Women,Footwear,Performance - Running,100,4799.0,4799.0,Grey,7,
14799_LGHP,191665191353,WOMENS GO RUN 400-OPTIMAL,14799_LGHP,Women,Footwear,Performance - Running,100,4799.0,4799.0,Grey,8,
14799_LGHP,191665191377,WOMENS GO RUN 400-OPTIMAL,14799_LGHP,Women,Footwear,Performance - Running,100,4799.0,4799.0,Grey,9,
14799_LGHP,191665191391,WOMENS GO RUN 400-OPTIMAL,14799_LGHP,Women,Footwear,Performance - Running,100,4799.0,4799.0,Grey,10,
14799_NVCL,191665191438,WOMENS GO RUN 400-OPTIMAL,14799_NVCL,Women,Footwear,Performance - Running,100,4799.0,4799.0,Navy,6,
14799_NVCL,191665191452,WOMENS GO RUN 400-OPTIMAL,14799_NVCL,Women,Footwear,Performance - Running,100,4799.0,4799.0,Navy,7,
14799_NVCL,191665191476,WOMENS GO RUN 400-OPTIMAL,14799_NVCL,Women,Footwear,Performance - Running,100,4799.0,4799.0,Navy,8,
14799_NVCL,191665191490,WOMENS GO RUN 400-OPTIMAL,14799_NVCL,Women,Footwear,Performance - Running,100,4799.0,4799.0,Navy,9,
14799_NVCL,191665191513,WOMENS GO RUN 400-OPTIMAL,14799_NVCL,Women,Footwear,Performance - Running,100,4799.0,4799.0,Navy,10,
15160_BKPK,193113545169,WOMENS GO RUN FOCUS-GRAVITY,15160_BKPK,Women,Footwear,Performance - Running,100,5499.0,5499.0,Black,6,
15160_BKPK,193113545183,WOMENS GO RUN FOCUS-GRAVITY,15160_BKPK,Women,Footwear,Performance - Running,100,5499.0,5499.0,Black,7,
15160_BKPK,193113545206,WOMENS GO RUN FOCUS-GRAVITY,15160_BKPK,Women,Footwear,Performance - Running,100,5499.0,5499.0,Black,8,
15160_BKPK,193113545220,WOMENS GO RUN FOCUS-GRAVITY,15160_BKPK,Women,Footwear,Performance - Running,100,5499.0,5499.0,Black,9,
15160_BKPK,193113545244,WOMENS GO RUN FOCUS-GRAVITY,15160_BKPK,Women,Footwear,Performance - Running,100,5499.0,5499.0,Black,10,
15160_MVBL,193113846020,WOMENS GO RUN FOCUS-GRAVITY,15160_MVBL,Women,Footwear,Performance - Running,100,5499.0,5499.0,Purple,6,
15160_MVBL,193113846044,WOMENS GO RUN FOCUS-GRAVITY,15160_MVBL,Women,Footwear,Performance - Running,100,5499.0,5499.0,Purple,7,
15160_MVBL,193113846068,WOMENS GO RUN FOCUS-GRAVITY,15160_MVBL,Women,Footwear,Performance - Running,100,5499.0,5499.0,Purple,8,
15160_MVBL,193113846082,WOMENS GO RUN FOCUS-GRAVITY,15160_MVBL,Women,Footwear,Performance - Running,100,5499.0,5499.0,Purple,9,
15178_PUR,193642164626,WOMENS GO RUN FOCUS,15178_PUR,Women,Footwear,Performance - Running,100,5999.0,5999.0,Purple,8,
15222_TQBK,193642853391,WOMENS GO RUN FORZA 4,15222_TQBK,Women,Footwear,Performance - Running,100,8499.0,8499.0,Green,6,
15222_TQBK,193642853414,WOMENS GO RUN FORZA 4,15222_TQBK,Women,Footwear,Performance - Running,100,8499.0,8499.0,Green,7,
15222_TQBK,193642853438,WOMENS GO RUN FORZA 4,15222_TQBK,Women,Footwear,Performance - Running,100,8499.0,8499.0,Green,8,
15222_TQBK,193642853452,WOMENS GO RUN FORZA 4,15222_TQBK,Women,Footwear,Performance - Running,100,8499.0,8499.0,Green,9,
15222_TQBK,193642853476,WOMENS GO RUN FORZA 4,15222_TQBK,Women,Footwear,Performance - Running,100,8499.0,8499.0,Green,10,
15222_WPK,193642358063,WOMENS GO RUN FORZA 4,15222_WPK,Women,Footwear,Performance - Running,100,8499.0,8499.0,White,6,
15222_WPK,193642358087,WOMENS GO RUN FORZA 4,15222_WPK,Women,Footwear,Performance - Running,100,8499.0,8499.0,White,7,
15222_WPK,193642358100,WOMENS GO RUN FORZA 4,15222_WPK,Women,Footwear,Performance - Running,100,8499.0,8499.0,White,8,
15222_WPK,193642358124,WOMENS GO RUN FORZA 4,15222_WPK,Women,Footwear,Performance - Running,100,8499.0,8499.0,White,9,
15222_WPK,193642358148,WOMENS GO RUN FORZA 4,15222_WPK,Women,Footwear,Performance - Running,100,8499.0,8499.0,White,10,
14351-CCBL,190211184979,Womens GO RUN 400,14351-CCBL,Women,Footwear,Performance - Running,100,4499.0,4499.0,Charcoal,6,
14351-CCBL,190211184993,Womens GO RUN 400,14351-CCBL,Women,Footwear,Performance - Running,100,4499.0,4499.0,Charcoal,7,
14351-CCBL,190211185013,Womens GO RUN 400,14351-CCBL,Women,Footwear,Performance - Running,100,4499.0,4499.0,Charcoal,8,
14351-CCBL,190211185037,Womens GO RUN 400,14351-CCBL,Women,Footwear,Performance - Running,100,4499.0,4499.0,Charcoal,9,
14351-CCBL,190211185051,Womens GO RUN 400,14351-CCBL,Women,Footwear,Performance - Running,100,4499.0,4499.0,Charcoal,10,
14351-NVW,190211146267,Womens GO RUN 400,14351-NVW,Women,Footwear,Performance - Running,100,4499.0,4499.0,Navy,6,
14351-NVW,190211146281,Womens GO RUN 400,14351-NVW,Women,Footwear,Performance - Running,100,4499.0,4499.0,Navy,7,
14351-NVW,190211146304,Womens GO RUN 400,14351-NVW,Women,Footwear,Performance - Running,100,4499.0,4499.0,Navy,8,
14351-NVW,190211146328,Womens GO RUN 400,14351-NVW,Women,Footwear,Performance - Running,100,4499.0,4499.0,Navy,9,
14351-NVW,190211146342,Womens GO RUN 400,14351-NVW,Women,Footwear,Performance - Running,100,4499.0,4499.0,Navy,10,
15061-BURG,190872600672,Womens GO RUN 600 - REFINE,15061-BURG,Women,Footwear,Performance - Running,100,4999.0,4999.0,Red,6,
15061-BURG,190872600696,Womens GO RUN 600 - REFINE,15061-BURG,Women,Footwear,Performance - Running,100,4999.0,4999.0,Red,7,
15061-BURG,190872600719,Womens GO RUN 600 - REFINE,15061-BURG,Women,Footwear,Performance - Running,100,4999.0,4999.0,Red,8,
15061-BURG,190872600733,Womens GO RUN 600 - REFINE,15061-BURG,Women,Footwear,Performance - Running,100,4999.0,4999.0,Red,9,
15061-BURG,190872600757,Womens GO RUN 600 - REFINE,15061-BURG,Women,Footwear,Performance - Running,100,4999.0,4999.0,Red,10,
15061-CHAR,190872687895,WOMENS GO RUN 600 - REFINE,15061-CHAR,Women,Footwear,Performance - Running,100,4999.0,4999.0,Charcoal,6,
15061-CHAR,190872687918,WOMENS GO RUN 600 - REFINE,15061-CHAR,Women,Footwear,Performance - Running,100,4999.0,4999.0,Charcoal,7,
15061-CHAR,190872687932,WOMENS GO RUN 600 - REFINE,15061-CHAR,Women,Footwear,Performance - Running,100,4999.0,4999.0,Charcoal,8,
15061-CHAR,190872687956,WOMENS GO RUN 600 - REFINE,15061-CHAR,Women,Footwear,Performance - Running,100,4999.0,4999.0,Charcoal,9,
15061-CHAR,190872687970,WOMENS GO RUN 600 - REFINE,15061-CHAR,Women,Footwear,Performance - Running,100,4999.0,4999.0,Charcoal,10,
128072_GYCL,194428793283,WOMENS HORIZON,128072_GYCL,Women,Footwear,Performance - Running,100,6999.0,6999.0,Grey,6,
128087_BKW,194428399935,WOMENS GO RUN 7+,128087_BKW,Women,Footwear,Performance - Running,100,9999.0,9999.0,Black,10,
